reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFBLPVdf4IBl3Lfh7D4ZRi-3-yRCrrnbV-t9UkDnBWy9khxEPAeP6CkoVbNipUUa2rxGTYHOU1BB8VaI7E,Anthony Vlachos,https://play-lh.googleusercontent.com/a/AATXAJwA4XdDe9A9XlqJaPXOqWhO5wEjX1T6ajJ_NDai=mo,Why all of a sudden I have to confirm payments via voice ID? Who on earth thought of this?,1,0,4.35.0.0145,2021-06-22 03:40:30,,,newest,com.anz.android.gomoney
gp:AOqpTOGtumwSskS4jTSXEh72kYFW7Qy4QOJp3gl3nrkz1ARaD6MTAkAef50APilntmobdPaV9VJ9n1w85avOOs0,Marilyn Daly,https://play-lh.googleusercontent.com/a-/AOh14GjD5KHeX7vE1OU0P6f3nzAuQNbwBy94opY4Y34d2w,Doesnt work had to reinstall useless app need to change my bank,1,0,4.35.0.0145,2021-06-20 11:52:55,,,newest,com.anz.android.gomoney
gp:AOqpTOG5SO7HGpa4apmnQwiACO6uiYNE2NFDdAIDS5SUoWwVosocDKhwGrsOgZwHfsUduzcx3QwvVUj8M3yfP50,Milan Kotru,https://play-lh.googleusercontent.com/a/AATXAJyJpJeDUK0GTmJTCi72nnVFa0tpX-cwZb-flF2Z=mo,To slow,1,0,4.35.0.0145,2021-06-20 03:36:07,,,newest,com.anz.android.gomoney
gp:AOqpTOF3qKfzSJfnFRrBhVvNSaVcLssUUlhYilwo3Pkb_PIfLuyVdSbSiTioI_qI0qTh8YGiALGD-0H_TIUtVn4,jan karcheski,https://play-lh.googleusercontent.com/a/AATXAJyPFxhYBPnuiPUPzA9FbxSvi4A9eLpyg9lq7gnz=mo,Rubbish can't log on no one seems to know how to help I have reload the and it is still the same asking me to log on welcome new customer which I am not,1,0,4.35.0.0145,2021-06-19 08:04:53,"Hi Jan, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to assist you further with this. Can you please email mobile@anz.com and kindly include steps to replicate the issue and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-22 15:08:03,newest,com.anz.android.gomoney
gp:AOqpTOGSQDMe4A86Ypnbqvb62WJb1BQVnuyYRU0fp-xTZAPONlkSJQayTCntEGLHMI82LxchdYb3eDny7e2Xa5o,HAYDZ2631,https://play-lh.googleusercontent.com/a-/AOh14GiDkSZz3KnHCMW2cZH5yPUodtOQvZTiFF3YDLDg,"Anz wont let me use google site and app for mobile banking, useless app and services.",1,0,4.35.0.0145,2021-06-17 11:04:41,"Hi there, there was an unexpected outage during this time however, most services look to be up and running. We're continuing to monitor and investigate. We're really sorry for any inconvenience caused by the recent issues. If you are still experiencing any issues, please email us on mobile@anz.com so we can assist further. Thanks, Aly @ ANZ App",2021-06-18 11:39:41,newest,com.anz.android.gomoney
gp:AOqpTOG-a0utDieIeBrf7vLD9bXqVw4S1XqcFhHTx51Dlq3k6V4np7Lg1JHUXtxzPMsWPKV4WFgnkN70entREJs,Elise English,https://play-lh.googleusercontent.com/a/AATXAJxNsog23IJUURog83QtYK-MAhr3h32pamWkl5wp=mo,Never works. One of the worst apps,1,0,,2021-06-17 10:20:50,"Hi Elise, there was an unexpected outage during this time however, most services look to be up and running. We're continuing to monitor and investigate. We're really sorry for any inconvenience caused by the recent issues. If you still are experiencing any issues, please email us on mobile@anz.com so we can help you further. Thanks, Aly @ ANZ App",2021-06-18 11:36:40,newest,com.anz.android.gomoney
gp:AOqpTOEPKpNj5P7dH9WdIE7asrAJfE0kR-f_bnH9gp1tWLfGWvs_rSeZCqEPVq4DXSwh-qH66R1eCR6RBedy2nc,Notmyrealname,https://play-lh.googleusercontent.com/a/AATXAJxKi7iMfkATpl35nmHy73ZqG46OtkGAEnve6f4=mo,"On average twice a week it keeps coming up with sorry, something went wrong and it's out for hours!!",1,0,4.35.0.0145,2021-06-17 10:20:00,"Hi there, there was an unexpected outage during this time however, most services look to be up and running. We're continuing to monitor and investigate. We're really sorry for any inconvenience caused by the recent issues. If you still are experiencing errors, please email us on mobile@anz.com and we can help you further. Thanks, Aly @ ANZ App",2021-06-18 11:38:10,newest,com.anz.android.gomoney
gp:AOqpTOE4YPQHVae5HHduAz-VYyD88cetxaFu_NUAl2DZEH1-TUyVz7lPjbpZLGJrJKqIK3vC6p3m5ObG6K3Bb3c,frank modica,https://play-lh.googleusercontent.com/a/AATXAJzgqBePWPgeapWwYxot_k1QkkQedJQpy5AYtScM=mo,Very hard to navigate...,1,0,,2021-06-15 08:00:59,,,newest,com.anz.android.gomoney
gp:AOqpTOGeMtgE5477m62t7jOGxAWegde6APr_0yE7ZW14AZ49by05AQCWhXnne8N-BvZTlF86VftSFpyeUsGF9_c,Asha Dickson,https://play-lh.googleusercontent.com/a/AATXAJzdKP5DqvxRA4h9T_dOK-lD1mv_P7D-QFuyeMMh=mo,My ANZ app is showing false statements that have been intentionally modified. Them high up ANZ corporate officials are well aware of this illegal activity,1,0,4.35.0.0145,2021-06-15 02:17:36,,,newest,com.anz.android.gomoney
gp:AOqpTOHPxEZM6Iorko49nkSsUwQ3vrOu49iA-nkPic-K6Zk5Q1lSFo4cnN6KJBVIpvQq1PT3SQcR_unhDXFB7jc,Raj Patel,https://play-lh.googleusercontent.com/a/AATXAJyGjP0-bYPtqcNLSgpzRZsQn9M7zpRaKy-U27qC=mo,"I recently purchased a new phone and tried to register the application on my new device around 50 times. I have called ANZ support and all they can say is ""sorry to hear please use the ANZ web portal"". I've been a customer using this app on previous devices for years.",1,3,4.35.0.0145,2021-06-14 17:45:24,"Hi Raj, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to investigate further into this for you. Could you kindly email mobile@anz.com and please include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of any errors? Thanks, Aly @ ANZ App",2021-06-15 04:18:38,newest,com.anz.android.gomoney
gp:AOqpTOG1KRVB-Zo7rbgJm-Uk7wjk1SjtORtM3TDbWfB66SSYxynaFw4sNI_nbxdmP55P1o7nXoCrFMJjqfNI8VE,Chelsea Hillier,https://play-lh.googleusercontent.com/a-/AOh14GgP2qUaWAjLou65bltoE8nf8kxDu9_UliaYTifu,The app logged me out of my account about a week ago and I can't log back in. I've contacted support and they didn't help.,1,3,4.35.0.0145,2021-06-09 05:40:13,"Hi there, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to look further into this for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-10 10:47:06,newest,com.anz.android.gomoney
gp:AOqpTOHrLXzvgnkgwXC3h1XuJCxcsCPb95AXXjJYbRSiTWSrqAbZM04t2p_ntypXSniqsqvuqjNZ320U73-f93I,Tasha Jennings,https://play-lh.googleusercontent.com/a/AATXAJzHO76cYHAtxmqC5vTvIXdng8RTLrUcOmmX9eYt=mo,Worst app in all banking apps.,1,0,4.34.0.0141,2021-06-08 16:49:40,,,newest,com.anz.android.gomoney
gp:AOqpTOHkupUUB9JdPUCQqIJB1VmeUTztRoHifrGJYddOig5v8QkoDbkepP0c9OxZ61yYirjc1NIGVsYUiiDR5aE,Lord Braden Hyde,https://play-lh.googleusercontent.com/a-/AOh14GjUhoAGy-zdJoZT-yd4N_Hr5m9V0zdaze4mMcuV1w,Please update this app immediately because when you make a purchase with your card the only thing that is missing on this app is the time the purchase was made which can be extremely important also commonwealth banks app sends you a notification to your phone everytime your card is used so can this please be added onto here as well please? Once those 2 thing's are done than the app will be heaps better and actually be worth the full 5 stars and win more awards etc.....,1,6,4.34.0.0141,2021-06-07 07:25:09,,,newest,com.anz.android.gomoney
gp:AOqpTOG32pkl-EL-G6qj4p3pVXW449p8C6GVT8cbAkYjT10AuBMUwgX7H0kiSZIWEh03y6bXR8cMmPv7-vGuX9c,SsSsS,https://play-lh.googleusercontent.com/a-/AOh14Giq1egtVq4XhWRBndYQvvMD65bDrOkwzCAJu5BlbQ,"I used to be able to see my transaction but not anymore, it keeps telling me to retry... I deleted the app and got it again but still doesn't work",1,9,4.35.0.0145,2021-06-06 08:34:58,"Hi there, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to investigate further into this for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-07 07:33:39,newest,com.anz.android.gomoney
gp:AOqpTOHGuUIDuKvnpX-Lyh5ByvFTU3QCDoV_XydRTS61hz29hXgWwPZUYa7Hxvrzl3GzaAsZNrTJ5hlxwq27wKg,jamie bourdamis,https://play-lh.googleusercontent.com/a/AATXAJyOKF1957I1slcgzzf9iW5D5RIGMWb65woPqKLy=mo,Taking way too long too update. Has been pending for 15 minutes. Waste of time just hit dismiss. Samsung Note 10 plus latest software . All up to date,1,0,4.33.0.0139,2021-06-04 09:09:20,"Hi Jamie, thanks for letting us know. We would love to look into this further for you, can you please send more details to mobile@anz.com and kindly include your device type, operating system, ANZ app version, steps to replicate the issue and screenshots of the error messages? Thanks, Aly @ ANZ App",2021-06-03 12:52:12,newest,com.anz.android.gomoney
gp:AOqpTOGZBZJpuO-cgums48V1JB7NYBGzqLeQvmOGOlTjlx3wG3udYPccyhiCLqPNINR4qwBe8RJvZuBeyk5MqhM,Jaymie AD,https://play-lh.googleusercontent.com/a-/AOh14GjcWlOaKtltNbqUfURsFdB0dd_0WJE_UMRUrKh8lg,Grr i can't open the app. It won't even update as it is just stuck!,1,0,4.24.1.0073,2021-06-03 21:29:12,"Hi Jaymie, sorry to hear about your experience with the ANZ App. We would like to assist you further with this, could you please email mobile@anz.com and kindly include your device type, operating system, app version, steps to replicate the issue and screenshots of any error messages? Thanks, Aly @ ANZ App",2021-06-07 07:23:37,newest,com.anz.android.gomoney
gp:AOqpTOHbF4aE0YQN2EgOqoSIw0Z-S4U9RdZ0iFZITlaF8IR04E5jwcYHpMSQkZPtm-rPKPJCDL24L7r3-f9PtLw,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"one cannot use the app until you accept the updates, blackmail and restriction of one's rights to have access one's money.",1,0,4.34.0.0141,2021-06-03 08:46:59,,,newest,com.anz.android.gomoney
gp:AOqpTOFW6cxkV2QzSbY_I5IFzvOKUWA8FmrmgcgzEycgf9Swye6UTVsJtvqZv6aGZrZ-oSazFBN7O2C1jMMa-0c,B Paris,https://play-lh.googleusercontent.com/a/AATXAJwimGXBPiF9c5dFaopAbjT5Q42BFh4kkhpsxWgJ=mo,"""No connection"" using NBN wifi. Since I de registered and re registered apps on devices I have been unable to connect using NBN. Some sort of security issue? Works using 3g or 4G connection but unfortunately we are in a dead spot so therefore this app is rendered useless to me. Spent a while on the phone to them to try to fix and support had no idea what the issue was.",1,3,4.34.0.0141,2021-06-02 16:14:29,,,newest,com.anz.android.gomoney
gp:AOqpTOGUfplWPf7ADGfgndIVHUttQnpanY9Yzs1NnSpx33fqDdIhhQ5WdbTwETjmWkJOtgg4xPY5UpeHr2SHVP4,Jimmy Sam,https://play-lh.googleusercontent.com/a/AATXAJyqd9lXZrTnnP9fgKBXoO4sAXZLyijv1HCy5dgI=mo,I find it bit hard to do overseas payments. I wish if the team responsible for up grading could make it like the ANZ go money New Zealand app,1,0,,2021-06-01 17:22:08,,,newest,com.anz.android.gomoney
gp:AOqpTOHFpGhB4tm60GlySAhoHQa7kpGJdIzhs4BrfpxOZCI4VqxDZy7rV8IiVJQKXHlL-3byVcQutC2WiRib0Po,Sarah Lording,https://play-lh.googleusercontent.com/a/AATXAJxYFd7jJ31nmzUbc4M-ZM7O-3NjXUQzGzxBzTyU=mo,Annoying as it keeps updating and won't,1,0,4.32.0.0137,2021-06-01 15:36:45,"Hi Sarah, thanks for letting us know. We would love to look into this further for you, can you please send more details to mobile@anz.com and kindly include your device type, operating system, ANZ app version, steps to replicate the issue and screenshots of the error messages? Thanks, Aly @ ANZ App",2021-06-03 13:02:48,newest,com.anz.android.gomoney
gp:AOqpTOGtD5fEdqIfSi8Ftabl5YaecqQ4waMSQj4nYfYb55NYM0DDyE33EnSOwwX-u1T-wlsiS_zhX9E0NYhbR9A,Daniel Justin,https://play-lh.googleusercontent.com/a/AATXAJwBJytgmbE99qGUS-JYQjnUbb1rh7H0bgV03PQY=mo,I hate how i constantly have to update. I shouldn't be forced to do it.,1,0,4.34.0.0141,2021-06-01 14:43:34,,,newest,com.anz.android.gomoney
gp:AOqpTOHN84nc4w3p9UFxn3Fjw8afVfjYi7FI64gsvhCpwRlaJnRd4ON-CvGhOBdzgI2IuMHJz5d4mFQsAo4H0xM,davide marzo,https://play-lh.googleusercontent.com/a-/AOh14GgZQINpc-Yov4e1WTLA1C1f_IsDNvVD4bYWGVc_,Is 2 days I'm try to download and still charging whit out do any think,1,0,4.16.0.0261,2021-06-01 13:53:47,"Hi Davide, thanks for your feedback. We would like to assist you further with this, can you please send more details to mobile@anz.com and kindly include your device type, operating system, app version, steps to replicate the issue and screenshots of the error messages? Thanks, Aly @ ANZ App",2021-06-03 13:01:34,newest,com.anz.android.gomoney
gp:AOqpTOGYHEVC1R7Vcukz9kmEEhRyK4MlO1GL-txKyB5d8MrnvgZw3GZixfNHval7pK4ihdnNV-SgENphL7paDQQ,Jacquelyn Cornelius,https://play-lh.googleusercontent.com/a/AATXAJyBIJcD0nEUtOHLKpCIhNeuKqRwyyDfbhZy8bNr=mo,Very slow very frastrating No good,1,0,4.30.0.0110,2021-05-31 17:42:28,,,newest,com.anz.android.gomoney
gp:AOqpTOFZJLnoJdDuSe7KpjDMxR_4otqfVOkIMYXLzDpzXauPPI3VHJw5Cte_B86SBAS5LbJ8FEcdUgpDKIlYajo,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been trying to update the app for 3 weeks with no success, and am unable to access it if I don't upgrade. Please help .",1,0,4.32.0.0137,2021-05-31 14:18:39,"Hi there, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to look into this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-03 12:51:11,newest,com.anz.android.gomoney
gp:AOqpTOE70kqYrxrPy9Fapy8dNvoj85_hLVRCNf3AvwIRbH9ZGSIBJHrm0U0qSvEW3Wc5hpIoBBDErK5SmPS25j4,Mugen Power,https://play-lh.googleusercontent.com/a-/AOh14GgOalDKNDXECQkydvyb6SNYGegq61QOrqRTUM4m,i cannot install the app! my phone is up to date!,1,0,4.30.0.0110,2021-05-31 13:16:31,"Hi there, thanks for letting us know. That's not what we'd expect to happen so we would like to investigate this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of any error messages? Thanks, Aly @ ANZ App",2021-06-03 12:51:08,newest,com.anz.android.gomoney
gp:AOqpTOG1oCldYA0YSnSgvGWxa7kTP_gMQEznz4VCG-E6TRfHBLbmtjPDAGlQT-59aQC2RNsRGCQrqF_FV6npip4,Nathaniel Westcott,https://play-lh.googleusercontent.com/a/AATXAJwypbqsXQdKdj3W1DWJSvWIcl0FhbiPy31MhEuE=mo,Limited functionality. Archaic unintuitive Ui,1,0,4.32.0.0137,2021-05-31 08:39:26,,,newest,com.anz.android.gomoney
gp:AOqpTOFvv_ky1KmIodOmaRScEthG60HJynJgC72YiqCB072ZX9Bs48ysjez1-mY4UqI5YUkF6KQA8keb4qWYAIQ,dori ai,https://play-lh.googleusercontent.com/a/AATXAJxv5NJjm1IWjtsVbxY6GF-Ix8CoxB_JGDsV5ivT=mo,强制更新，真的很烦,1,0,4.32.0.0137,2021-05-31 07:55:26,,,newest,com.anz.android.gomoney
gp:AOqpTOH9yHZQ7oo_EeZAl2rWtleuififBQuVyGPbgasZ2bxfegz6n5UsAAIs3cj2ib3N_jJY_ufZoiqVVNa-9lg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Is not working properly, I can't update my ANZ application.",1,0,4.32.0.0137,2021-05-31 03:22:42,"Hi there, thanks for letting us know. That's not what we'd expect to happen so we would like to investigate this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of any error messages? Thanks, Aly @ ANZ App",2021-06-03 12:48:08,newest,com.anz.android.gomoney
gp:AOqpTOH0G6e7IVtxzV2hL0O8JO-Hg1V4AEW8LRE-RnwzUM_h-PNv9dKMulPHjqH5PpvgjDXoPqd9ItgTkcbEwwA,Jacob Hinds,https://play-lh.googleusercontent.com/a-/AOh14Gh5igqpgVCx6NzP6awgZOXB8Yut2jid0Ub1g7e0,Why are you wasting my time with this update this app only has one simple task you waste of time,1,0,4.34.0.0141,2021-05-30 07:19:46,,,newest,com.anz.android.gomoney
gp:AOqpTOGuvVue3g9HAt_oVQ-hEL8eXgXYoGWegsHYAx_KYVlaXug5iOOEMHZfy6Z0mhTwDY1RG-6n_Pc4CWIe_1k,Guy Newson,https://play-lh.googleusercontent.com/a/AATXAJzW_JOK1SMmZEs6CUufUSWN8GYVhRnSyGSZj4dO=mo,Good. Card should be able to be used in Post Office. give you 3 months or change to Com Bank,1,0,4.33.0.0139,2021-05-29 11:44:23,,,newest,com.anz.android.gomoney
gp:AOqpTOGhWqLmSbf-akpdi_LzSI5Bt3skUp7retL6DZ74gGmBERdXrhYcJf3d0kBswCKw_Kd_Bozgi_p1eu_M5wQ,Anthony Mozdzierz,https://play-lh.googleusercontent.com/a/AATXAJwfOMjfrruTGDOH6yz95MofBnKrFSr06WkS-09x=mo,Trying to close to meaning stores need to keep people employed not computer's.,1,0,4.34.0.0141,2021-05-29 09:40:55,,,newest,com.anz.android.gomoney
gp:AOqpTOGQ8lGjTQ5aKU1ECQrSrp08eDiFQstsZhOF2FTZQ4Q1xSHTsbJHyL4sioqrk8D3ZolPj3NT0pamKGsDFDA,Teo Gatmaitan,https://play-lh.googleusercontent.com/a/AATXAJx-yjzoCFmA3sPPrLwpYvOMag1_4oaIkshwf56f=mo,Cant open the app,1,0,4.32.0.0137,2021-05-29 07:45:59,"Hi Teo, thanks for letting us know. That's not what we'd expect to happen so we would like to look into this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-03 12:45:51,newest,com.anz.android.gomoney
gp:AOqpTOHQk0aht0UKTAOZZdPTvvMHgY-vJUqp7zejhYF7u_dEMOSHChwlR3n4uSzpq79i2rIzgody6hIVvhfG8TQ,Terry Locham,https://play-lh.googleusercontent.com/a-/AOh14GgZ9CCD0WKnbG8aV7iyGLtPDaj8c4Y8nJwpt5BV,Worse bank app if you used commbank app,1,0,4.34.0.0141,2021-05-29 07:07:34,,,newest,com.anz.android.gomoney
gp:AOqpTOGrPqzCximnLDE4xmCdV813640mV9NWuWpP7BsW7GetonMqGG9-YovyJz69l9-fMYXcOm9pdVpmZXw-ctE,Steven Billingham,https://play-lh.googleusercontent.com/a/AATXAJxhy9UdbJr3lH1t0f3HgSINUE9nYWpbeYtEXqN6=mo,Yes s and early ewwwwqwwwww,1,0,4.34.0.0141,2021-05-29 04:40:03,,,newest,com.anz.android.gomoney
gp:AOqpTOEogTUJmRYqkVnjUHXjuUwHMQzMyKbEoLKSF7flMF_9F5yHyyv8FuNECBcE0ZVopB8kA6KyH12DAVv0BOY,Janette Leggatt,https://play-lh.googleusercontent.com/a/AATXAJzFOlyITZsUH0F5NL4N9JFO9u9hhTSsi4P0DKL7=mo,Hate updates,1,0,4.33.0.0139,2021-05-28 16:57:12,,,newest,com.anz.android.gomoney
gp:AOqpTOEGUq1Sf5uoAODS2QGzUlzE4_9iwySJWszpTpnSD9nvTStyOGkpigw6dorDm08khJGnI3nBoaClphOTrjk,Amy Paulik,https://play-lh.googleusercontent.com/a/AATXAJyXnjy3fU6jKRi23LIWjsigKjyDgs6FFjXdvPTb=mo,Won't download,1,0,4.32.0.0137,2021-05-28 16:25:11,"Hi Amy, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to assist you further with this. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-03 12:42:55,newest,com.anz.android.gomoney
gp:AOqpTOGyGdvxVh92A0t9Z5oWKKF1lBTRxHBj5b8tZzqGlEPEpuHAOLU-epL67b4xb8LzK8cBBxaEu3qbHfVguzo,Koori Kullas,https://play-lh.googleusercontent.com/a/AATXAJxxmMY4Y8q2-GwM6SEnFvIjQKjgK7N8S4mrAyZs=mo,Sick of updating apps. Less than a month ago I updated this.,1,0,4.34.0.0141,2021-05-28 12:47:38,,,newest,com.anz.android.gomoney
gp:AOqpTOFds6DNBO6e3j_3gZBTFkL4vWBZA2CYibyh-HGMBGFqPHfPBgTWdx50omLy1y5gX8d8XHvXOauDoGi4Xu4,Ryan Baillie,https://play-lh.googleusercontent.com/a/AATXAJxFSCfkAyQx5FMpfbBa82kX5TBspxQS1-KMyf8t=mo,I can't update! What's the point in having an update if I can't install it.,1,0,4.34.0.0141,2021-05-28 10:39:22,"Hi Ryan, thanks for letting us know. That's not what we'd expect to happen so we would like to investigate this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version, steps to replicate the issue and screenshots of any error messages? Thanks, Aly @ ANZ App",2021-06-03 12:41:06,newest,com.anz.android.gomoney
gp:AOqpTOEDTHMNQaa2KlsA2bkMMiK9mj_L7VGZbMuaIZqWpdlTe1krd5v2YVhkllzPcxhIbCWSDsYI7lFgWMNPWyM,Terry Stuart,https://play-lh.googleusercontent.com/a/AATXAJyGPjFDXH3vTwhbO3dbNU5wWIYERfnkzHPHdu91=mo,"Yuk, unable to load..!",1,0,4.32.0.0137,2021-05-28 10:19:39,,,newest,com.anz.android.gomoney
gp:AOqpTOGI7WfWMDbtfWBff2KSC7jOlsMYT95xnaqZMM7m_c8KTlsTACKjdfODe6yclOOujrhyqc2HiiTT-Hi0iN0,Kuini Tofilau,https://play-lh.googleusercontent.com/a/AATXAJzMQA5ar30-WiI1_fnLD8KySihSN0idiVTqeY2V=mo,Went to update wont let me,1,0,,2021-05-28 08:48:13,"Hi Kuini, sorry to hear about your experience with the ANZ App. That's not what we'd expect to happen so we would like to look into this further for you. Can you please email mobile @anz.com and kindly include your device type, operating system, ANZ App version and screenshots of the issue? Thanks, Aly @ ANZ App",2021-06-03 12:39:42,newest,com.anz.android.gomoney
gp:AOqpTOHTJLuWluBnZn3BjD2zerF22BYVplR6X-a3lacW-MD9xsiUqLLKNux2tXVLDwVyJOSCLo3yuqNBSfl4Zb0,Cruick.const@gmail.com Brett,https://play-lh.googleusercontent.com/a/AATXAJxtpuSl6P2omJrw6Jm1lari1eakXj08t4ONabZZ=mo,How long does it take to load?,1,0,4.31.0.0136,2021-05-28 07:12:10,,,newest,com.anz.android.gomoney
gp:AOqpTOHi1C-DBWQwndDjnSc3pmCqdSMjEI3hln6h11ZZuwgdQRsbotJn1YP-5L5f-GVByhiCkYk78sdJ08hzuFQ,darren biar,https://play-lh.googleusercontent.com/a/AATXAJx1TvAAZxy_Y0mkQNZoD0xllvVGKKZInVr-4uw-=mo,Its painful updating ALL THE TIME...WHEN ITS THE SAME OLD PROGRAM...and you get locked out unless you update...jyst great when life's so busy...grrr,1,0,4.34.0.0141,2021-05-28 04:15:10,,,newest,com.anz.android.gomoney
